0.000001 0.000000 0.000000
149999999998.814209 640000.000000 0.000000


0.000008 0.000000 0.000000
149999999995.256897 1279999.999995 0.000000


0.000022 0.000000 0.000000
149999999989.328003 1919999.999975 0.000000


0.000044 0.000000 0.000000
149999999981.027557 2559999.999929 0.000000


0.000072 0.000000 0.000000
149999999970.355560 3199999.999848 0.000000


0.000108 0.000000 0.000000
149999999957.311981 3839999.999722 0.000000


0.000150 0.000000 0.000000
149999999941.896881 4479999.999540 0.000000


0.000200 0.000000 0.000000
149999999924.110199 5119999.999292 0.000000


0.000257 0.000000 0.000000
149999999903.951996 5759999.998968 0.000000


0.000321 0.000000 0.000000
149999999881.422211 6399999.998558 0.000000


0.000392 0.000000 0.000000
149999999856.520874 7039999.998052 0.000000


0.000470 0.000000 0.000000
149999999829.247986 7679999.997440 0.000000


0.000556 0.000000 0.000000
149999999799.603546 8319999.996711 0.000000


0.000648 0.000000 0.000000
149999999767.587555 8959999.995856 0.000000


0.000748 0.000000 0.000000
149999999733.199982 9599999.994865 0.000000


0.000855 0.000000 0.000000
149999999696.440887 10239999.993726 0.000000


0.000968 0.000000 0.000000
149999999657.310211 10879999.992431 0.000000


0.001089 0.000000 0.000000
149999999615.807983 11519999.990969 0.000000


0.001217 0.000000 0.000000
149999999571.934204 12159999.989330 0.000000


0.001353 0.000000 0.000000
149999999525.688873 12799999.987503 0.000000


0.001495 0.000000 0.000000
149999999477.071991 13439999.985480 0.000000


0.001644 0.000000 0.000000
149999999426.083527 14079999.983249 0.000000


0.001801 0.000000 0.000000
149999999372.723541 14719999.980800 0.000000


0.001965 0.000000 0.000000
149999999316.991974 15359999.978124 0.000000


0.002135 0.000000 0.000000
149999999258.888885 15999999.975209 0.000000


0.002313 0.000000 0.000000
149999999198.414215 16639999.972047 0.000000


0.002498 0.000000 0.000000
149999999135.567993 17279999.968627 0.000000


0.002690 0.000000 0.000000
149999999070.350220 17919999.964939 0.000000


0.002889 0.000000 0.000000
149999999002.760864 18559999.960972 0.000000


0.003096 0.000000 0.000000
149999998932.799988 19199999.956718 0.000000


0.003309 0.000000 0.000000
149999998860.467529 19839999.952164 0.000000


0.003530 0.000000 0.000000
149999998785.763550 20479999.947302 0.000000


0.003757 0.000000 0.000000
149999998708.687988 21119999.942121 0.000000


0.003992 0.000000 0.000000
149999998629.240875 21759999.936612 0.000000


0.004234 0.000000 0.000000
149999998547.422211 22399999.930763 0.000000


0.004483 0.000000 0.000000
149999998463.231995 23039999.924566 0.000000


0.004739 0.000000 0.000000
149999998376.670227 23679999.918009 0.000000


0.005002 0.000000 0.000000
149999998287.736877 24319999.911082 0.000000


0.005273 0.000000 0.000000
149999998196.432007 24959999.903777 0.000000


0.005550 0.000000 0.000000
149999998102.755554 25599999.896082 0.000000


0.005835 0.000000 0.000000
149999998006.707550 26239999.887987 0.000000


0.006127 0.000000 0.000000
149999997908.287994 26879999.879482 0.000000


0.006425 0.000000 0.000000
149999997807.496887 27519999.870557 0.000000


0.006731 0.000000 0.000000
149999997704.334229 28159999.861203 0.000000


0.007044 0.000000 0.000000
149999997598.799988 28799999.851408 0.000000


0.007365 0.000000 0.000000
149999997490.894226 29439999.841163 0.000000


0.007692 0.000000 0.000000
149999997380.616882 30079999.830457 0.000000


0.008026 0.000001 0.000000
149999997267.968018 30719999.819281 0.000000


0.008368 0.000001 0.000000
149999997152.947571 31359999.807624 0.000000


0.008716 0.000001 0.000000
149999997035.555573 31999999.795477 0.000000


0.009072 0.000001 0.000000
149999996915.792023 32639999.782829 0.000000


0.009435 0.000001 0.000000
149999996793.656891 33279999.769669 0.000000


0.009805 0.000001 0.000000
149999996669.150238 33919999.755989 0.000000


0.010182 0.000001 0.000000
149999996542.272003 34559999.741777 0.000000


0.010566 0.000001 0.000000
149999996413.022247 35199999.727024 0.000000


0.010957 0.000001 0.000000
149999996281.400909 35839999.711720 0.000000


0.011356 0.000001 0.000000
149999996147.408020 36479999.695854 0.000000


0.011761 0.000001 0.000000
149999996011.043579 37119999.679416 0.000000


0.012174 0.000001 0.000000
149999995872.307587 37759999.662397 0.000000


0.012594 0.000001 0.000000
149999995731.200043 38399999.644785 0.000000


0.013021 0.000001 0.000000
149999995587.720917 39039999.626572 0.000000


0.013455 0.000001 0.000000
149999995441.870270 39679999.607746 0.000000


0.013896 0.000001 0.000000
149999995293.648041 40319999.588298 0.000000


0.014344 0.000001 0.000000
149999995143.054260 40959999.568218 0.000000


0.014799 0.000001 0.000000
149999994990.088928 41599999.547495 0.000000


0.015262 0.000001 0.000000
149999994834.752045 42239999.526119 0.000000


0.015731 0.000001 0.000000
149999994677.043610 42879999.504081 0.000000


0.016208 0.000002 0.000000
149999994516.963593 43519999.481369 0.000000


0.016692 0.000002 0.000000
149999994354.512054 44159999.457975 0.000000


0.017183 0.000002 0.000000
149999994189.688934 44799999.433888 0.000000


0.017681 0.000002 0.000000
149999994022.494293 45439999.409097 0.000000


0.018186 0.000002 0.000000
149999993852.928070 46079999.383593 0.000000


0.018698 0.000002 0.000000
149999993680.990295 46719999.357365 0.000000


0.019218 0.000002 0.000000
149999993506.680969 47359999.330404 0.000000


0.019744 0.000002 0.000000
149999993330.000061 47999999.302699 0.000000


0.020278 0.000002 0.000000
149999993150.947632 48639999.274241 0.000000


0.020818 0.000002 0.000000
149999992969.523621 49279999.245018 0.000000


0.021366 0.000002 0.000000
149999992785.728088 49919999.215021 0.000000


0.021921 0.000002 0.000000
149999992599.560974 50559999.184241 0.000000


0.022483 0.000002 0.000000
