0	 0.280234
1	 0.280681
2	 0.281080
3	 0.280487
4	 0.280778
5	 0.280891
6	 0.280173
7	 0.279202
8	 0.279532
9	 0.280373
10	 0.280479
11	 0.279039
12	 0.278704
13	 0.279445
14	 0.281389
15	 0.281560
16	 0.281350
17	 0.281655
18	 0.280526
19	 0.281103
20	 0.282221
21	 0.281367
22	 0.282268
23	 0.283400
24	 0.284753
25	 0.284472
26	 0.285387
27	 0.285429
28	 0.283166
29	 0.282953
30	 0.284201
31	 0.284940
32	 0.285147
33	 0.286032
34	 0.285020
35	 0.287421
36	 0.286837
37	 0.289275
38	 0.290219
39	 0.291133
40	 0.291827
41	 0.292427
42	 0.293022
43	 0.293964
44	 0.292622
45	 0.292842
46	 0.292135
47	 0.293380
48	 0.294587
49	 0.295465
50	 0.295731
51	 0.297240
52	 0.296164
53	 0.298299
54	 0.299170
55	 0.299344
56	 0.297436
57	 0.298069
58	 0.298962
59	 0.300388
60	 0.300845
61	 0.300250
62	 0.302413
63	 0.303838
64	 0.301929
65	 0.302453
66	 0.303855
67	 0.303489
68	 0.301501
69	 0.301689
70	 0.300627
71	 0.299157
72	 0.300195
73	 0.300539
74	 0.299352
75	 0.301150
76	 0.301011
77	 0.301393
78	 0.302210
79	 0.302380
80	 0.302521
81	 0.303520
82	 0.304326
83	 0.304877
84	 0.305785
85	 0.305409
86	 0.304335
87	 0.304074
88	 0.304453
89	 0.305745
90	 0.306425
91	 0.305632
92	 0.305462
93	 0.305338
94	 0.307037
95	 0.306199
96	 0.308514
97	 0.307551
98	 0.307258
99	 0.309018
100	 0.309688
101	 0.311340
102	 0.311531
103	 0.312093
104	 0.314203
105	 0.314091
106	 0.313967
107	 0.314692
108	 0.313902
109	 0.314815
110	 0.316573
111	 0.318115
112	 0.318092
113	 0.317541
114	 0.317428
115	 0.317356
116	 0.318251
117	 0.319425
118	 0.319643
119	 0.318825
120	 0.318679
121	 0.320115
122	 0.320856
123	 0.322299
124	 0.322347
125	 0.320582
126	 0.321058
127	 0.320309
128	 0.322421
129	 0.324550
130	 0.325784
131	 0.325951
132	 0.326084
133	 0.324611
134	 0.326644
135	 0.326767
136	 0.327138
137	 0.325821
138	 0.325487
139	 0.324352
140	 0.325350
141	 0.326809
142	 0.325605
143	 0.327357
144	 0.328839
145	 0.328937
146	 0.329248
147	 0.328950
148	 0.328990
149	 0.329518
150	 0.331068
151	 0.330537
152	 0.332189
153	 0.330867
154	 0.331482
155	 0.331127
156	 0.328429
157	 0.331673
158	 0.333785
159	 0.334054
160	 0.334361
161	 0.334520
162	 0.334185
163	 0.333968
164	 0.334439
165	 0.336011
166	 0.335304
167	 0.333976
168	 0.335463
169	 0.338347
170	 0.338301
171	 0.341751
172	 0.342113
173	 0.342653
174	 0.341411
175	 0.340890
176	 0.340079
177	 0.338819
178	 0.341657
179	 0.341610
180	 0.342833
181	 0.343282
182	 0.342178
183	 0.343167
184	 0.344612
185	 0.345853
186	 0.347216
187	 0.346957
188	 0.347461
189	 0.347727
190	 0.347049
191	 0.348065
192	 0.347587
193	 0.347436
194	 0.348745
195	 0.350404
196	 0.351088
197	 0.350780
198	 0.349604
199	 0.349749
200	 0.349264
201	 0.348991
202	 0.349387
203	 0.348897
204	 0.348233
205	 0.348679
206	 0.348222
207	 0.348596
208	 0.349602
209	 0.351166
210	 0.350576
211	 0.349317
212	 0.348687
213	 0.347216
214	 0.348048
215	 0.347322
216	 0.345117
217	 0.345707
218	 0.346190
219	 0.348140
220	 0.348283
221	 0.349589
222	 0.348385
223	 0.348213
224	 0.347489
225	 0.346898
226	 0.346690
227	 0.344809
228	 0.343247
229	 0.344194
230	 0.345946
231	 0.346691
232	 0.345415
233	 0.346120
234	 0.349178
235	 0.350050
236	 0.348627
237	 0.347844
238	 0.347821
239	 0.348274
240	 0.348166
241	 0.351084
242	 0.350456
243	 0.350892
244	 0.352135
245	 0.351280
246	 0.353085
247	 0.353308
248	 0.354350
249	 0.354243
250	 0.354912
251	 0.354683
252	 0.355685
253	 0.355616
254	 0.357030
255	 0.356740
256	 0.355980
257	 0.355844
258	 0.354975
259	 0.354944
260	 0.355113
261	 0.355697
262	 0.356039
263	 0.354196
264	 0.354872
265	 0.353992
266	 0.354380
267	 0.354300
268	 0.353805
269	 0.354482
270	 0.354488
271	 0.352147
272	 0.353766
273	 0.355274
274	 0.355930
275	 0.355180
276	 0.355064
277	 0.355510
278	 0.355802
279	 0.355421
280	 0.357314
281	 0.358475
282	 0.357929
283	 0.359177
284	 0.357057
285	 0.355921
286	 0.356545
287	 0.357398
288	 0.357036
289	 0.356953
290	 0.356701
291	 0.358117
292	 0.359136
293	 0.359115
294	 0.359363
295	 0.359842
296	 0.360803
297	 0.360403
298	 0.360623
299	 0.360353
300	 0.357730
301	 0.357824
302	 0.359299
303	 0.359197
304	 0.359637
305	 0.359366
306	 0.359706
307	 0.359045
308	 0.359822
309	 0.360003
310	 0.361280
311	 0.361169
312	 0.361724
313	 0.359905
314	 0.359801
315	 0.358731
316	 0.359992
317	 0.358040
318	 0.357687
319	 0.356074
320	 0.356575
321	 0.356790
322	 0.356664
323	 0.355163
324	 0.356585
325	 0.357792
326	 0.358721
327	 0.358937
328	 0.360518
329	 0.360821
330	 0.361082
331	 0.362251
332	 0.362738
333	 0.361997
334	 0.362351
335	 0.361832
336	 0.361834
337	 0.360571
338	 0.361865
339	 0.361493
340	 0.362172
341	 0.361773
342	 0.363784
343	 0.365857
344	 0.365923
345	 0.364919
346	 0.367384
347	 0.367276
348	 0.368168
349	 0.369116
350	 0.370792
351	 0.371671
352	 0.372330
353	 0.371471
354	 0.372178
355	 0.374564
356	 0.374465
357	 0.374413
358	 0.374740
359	 0.374969
360	 0.375588
361	 0.376537
362	 0.377366
363	 0.378141
364	 0.378834
365	 0.378481
366	 0.379494
367	 0.379926
368	 0.381584
369	 0.379701
370	 0.382077
371	 0.382782
372	 0.384167
373	 0.385619
374	 0.385713
375	 0.386268
376	 0.385759
377	 0.383865
378	 0.383435
379	 0.383350
380	 0.383564
381	 0.385221
382	 0.385760
383	 0.384694
384	 0.385988
385	 0.387081
386	 0.386760
387	 0.386137
388	 0.383713
389	 0.384837
390	 0.384454
391	 0.386977
392	 0.387548
393	 0.388080
394	 0.389374
395	 0.389802
396	 0.392862
397	 0.392710
398	 0.392927
399	 0.393187
400	 0.390553
401	 0.390125
402	 0.391555
403	 0.392882
404	 0.394309
405	 0.394991
406	 0.395213
407	 0.394286
408	 0.395707
409	 0.395483
410	 0.396408
411	 0.395866
412	 0.398425
413	 0.398942
414	 0.400016
415	 0.399928
416	 0.398555
417	 0.399482
418	 0.400468
419	 0.399999
420	 0.400950
421	 0.399992
422	 0.399757
423	 0.401195
424	 0.401983
425	 0.403387
426	 0.403870
427	 0.402134
428	 0.402015
429	 0.403060
430	 0.403552
431	 0.402370
432	 0.402708
433	 0.402702
434	 0.402876
435	 0.401655
436	 0.402144
437	 0.403024
438	 0.402298
439	 0.402391
440	 0.402666
441	 0.403022
442	 0.401735
443	 0.401334
444	 0.401132
445	 0.401622
446	 0.403335
447	 0.403571
448	 0.403167
449	 0.403397
450	 0.401426
451	 0.402688
452	 0.400661
453	 0.400428
454	 0.400229
455	 0.402910
456	 0.405101
457	 0.403897
458	 0.403719
459	 0.403534
460	 0.401914
461	 0.403252
462	 0.403552
463	 0.402864
464	 0.402534
465	 0.403083
466	 0.403611
467	 0.404846
468	 0.404684
469	 0.403738
470	 0.404879
471	 0.402203
472	 0.402695
473	 0.403325
474	 0.402634
475	 0.403431
476	 0.402322
477	 0.402165
478	 0.401512
479	 0.401901
480	 0.400153
481	 0.399231
482	 0.397604
483	 0.398184
484	 0.398146
485	 0.399814
486	 0.397310
487	 0.398177
488	 0.398208
489	 0.398958
490	 0.400927
491	 0.401126
492	 0.403764
493	 0.404110
494	 0.405572
495	 0.404705
496	 0.403699
497	 0.405177
498	 0.405563
499	 0.404585
500	 0.402913
501	 0.403542
502	 0.403923
503	 0.404299
504	 0.404345
505	 0.402990
506	 0.402397
507	 0.401173
508	 0.401856
509	 0.401172
510	 0.400686
511	 0.399727
512	 0.399293
513	 0.399477
514	 0.399473
515	 0.400344
516	 0.401040
517	 0.399539
518	 0.397883
519	 0.399275
520	 0.398363
521	 0.399282
522	 0.397749
523	 0.398085
524	 0.397427
525	 0.397211
526	 0.398021
527	 0.398805
528	 0.401524
529	 0.400953
530	 0.401505
531	 0.402827
532	 0.401465
533	 0.401363
534	 0.400797
535	 0.400043
536	 0.400940
537	 0.402456
538	 0.403831
539	 0.404840
540	 0.406304
541	 0.406880
542	 0.406903
543	 0.405872
544	 0.406197
545	 0.406126
546	 0.406211
547	 0.406786
548	 0.405741
549	 0.407505
550	 0.407125
551	 0.408666
552	 0.409430
553	 0.409480
554	 0.410533
555	 0.411037
556	 0.411615
557	 0.413682
558	 0.415972
559	 0.414723
560	 0.414073
561	 0.414716
562	 0.414964
563	 0.414333
564	 0.413435
565	 0.413701
566	 0.414674
567	 0.415018
568	 0.414329
569	 0.414737
570	 0.414309
571	 0.416638
572	 0.415717
573	 0.416159
574	 0.415879
575	 0.415259
576	 0.416565
577	 0.416972
578	 0.414880
579	 0.415948
580	 0.416083
581	 0.416494
582	 0.414490
583	 0.414670
584	 0.414361
585	 0.415493
586	 0.413362
587	 0.414990
588	 0.413100
589	 0.412590
590	 0.411939
591	 0.411414
592	 0.410731
593	 0.411345
594	 0.410339
595	 0.409230
596	 0.409697
597	 0.410861
598	 0.411260
599	 0.411851
600	 0.412383
601	 0.412334
602	 0.411974
603	 0.411985
604	 0.409593
605	 0.409434
606	 0.408974
607	 0.410052
608	 0.408398
609	 0.406214
610	 0.406141
611	 0.405703
612	 0.404392
613	 0.406761
614	 0.407549
615	 0.405451
616	 0.406303
617	 0.404879
618	 0.405512
619	 0.405081
620	 0.405628
621	 0.407720
622	 0.407340
623	 0.406482
624	 0.403645
625	 0.403294
626	 0.403240
627	 0.404216
628	 0.403657
629	 0.404236
630	 0.406458
631	 0.405706
632	 0.405369
633	 0.404521
634	 0.405269
635	 0.404872
636	 0.405886
637	 0.406162
638	 0.406002
639	 0.405407
640	 0.404950
641	 0.405127
642	 0.403650
643	 0.404122
644	 0.403479
645	 0.404975
646	 0.406661
647	 0.405536
648	 0.405207
649	 0.404751
650	 0.403680
651	 0.403310
652	 0.402471
653	 0.402839
654	 0.402961
655	 0.404064
656	 0.403529
657	 0.402725
658	 0.403165
659	 0.403002
660	 0.400977
661	 0.401743
662	 0.401383
663	 0.401376
664	 0.401912
665	 0.401835
666	 0.402864
667	 0.403133
668	 0.402137
669	 0.402204
670	 0.402974
671	 0.402391
672	 0.404004
673	 0.403327
674	 0.402932
675	 0.402647
676	 0.402725
677	 0.403586
678	 0.400907
679	 0.399080
680	 0.398591
681	 0.397797
682	 0.396246
683	 0.396501
684	 0.396017
685	 0.395506
686	 0.395252
687	 0.395133
688	 0.394389
689	 0.394262
690	 0.394610
691	 0.393447
692	 0.395174
693	 0.396727
694	 0.394198
695	 0.395841
696	 0.395373
697	 0.395136
698	 0.395549
699	 0.397499
700	 0.398319
701	 0.398962
702	 0.398154
703	 0.397985
704	 0.396285
705	 0.397127
706	 0.398076
707	 0.397299
708	 0.397436
709	 0.397521
710	 0.398134
711	 0.398039
712	 0.398715
713	 0.398289
714	 0.399210
715	 0.399642
716	 0.400449
717	 0.399893
718	 0.398237
719	 0.397273
720	 0.396431
721	 0.397350
722	 0.397692
723	 0.396404
724	 0.396448
725	 0.396192
726	 0.396649
727	 0.397259
728	 0.399143
729	 0.397635
730	 0.399807
731	 0.399933
732	 0.399301
733	 0.397416
734	 0.397944
735	 0.397620
736	 0.399083
737	 0.397489
738	 0.398248
739	 0.399372
740	 0.399145
741	 0.397673
742	 0.397483
743	 0.397327
744	 0.396951
745	 0.398638
746	 0.398072
747	 0.397815
748	 0.396013
749	 0.396943
750	 0.396364
751	 0.396884
752	 0.397081
753	 0.396491
754	 0.395956
755	 0.394679
756	 0.396150
757	 0.395042
758	 0.393772
759	 0.393084
760	 0.392209
761	 0.392622
762	 0.393699
763	 0.393360
764	 0.392042
765	 0.390340
766	 0.387879
767	 0.387633
768	 0.387211
769	 0.385736
770	 0.385937
