0	 0.068406
1	 0.058346
2	 0.057526
3	 0.048304
4	 0.043525
5	 0.040937
6	 0.046519
7	 0.039642
8	 0.044434
9	 0.057627
10	 0.052170
11	 0.035083
12	 0.027712
13	 0.022142
14	 0.016371
15	 0.009109
16	 -0.000048
17	 -0.020151
18	 -0.011139
19	 -0.006346
20	 0.008497
21	 -0.008764
22	 0.002827
23	 0.004927
24	 0.011821
25	 0.030030
26	 0.035775
27	 0.045683
28	 0.009520
29	 -0.014342
30	 -0.012598
31	 -0.016032
32	 -0.023530
33	 -0.022791
34	 -0.036737
35	 -0.014538
36	 -0.015079
37	 0.005300
38	 0.015024
39	 0.018690
40	 0.023507
41	 0.033330
42	 0.036854
43	 0.027061
44	 0.017444
45	 0.009233
46	 0.014918
47	 0.026182
48	 0.021885
49	 0.021549
50	 0.030125
51	 0.034220
52	 0.026621
53	 0.050081
54	 0.063964
55	 0.061184
56	 0.065550
57	 0.050418
58	 0.033749
59	 0.019260
60	 0.017308
61	 0.028319
62	 0.042780
63	 0.056515
64	 0.040495
65	 0.021320
66	 0.038704
67	 0.046156
68	 0.035166
69	 0.022734
70	 0.005534
71	 -0.010246
72	 -0.003029
73	 0.003872
74	 0.004388
75	 0.008194
76	 0.027315
77	 0.048884
78	 0.054275
79	 0.054578
80	 0.043162
81	 0.047384
82	 0.060478
83	 0.045277
84	 0.037824
85	 0.031718
86	 0.028706
87	 0.032959
88	 0.011322
89	 0.017223
90	 0.028623
91	 0.009158
92	 0.019647
93	 0.008692
94	 0.007080
95	 -0.004125
96	 -0.002679
97	 -0.017086
98	 -0.013584
99	 -0.006987
100	 0.000791
101	 0.016985
102	 0.013913
103	 0.016651
104	 0.021885
105	 0.027515
106	 0.029200
107	 0.034408
108	 0.017945
109	 0.006574
110	 0.014875
111	 0.028131
112	 0.040319
113	 0.046784
114	 0.052508
115	 0.068564
116	 0.080486
117	 0.095627
118	 0.084326
119	 0.080365
120	 0.088175
121	 0.089661
122	 0.094317
123	 0.103120
124	 0.110634
125	 0.100114
126	 0.090513
127	 0.099710
128	 0.126858
129	 0.134882
130	 0.135689
131	 0.143661
132	 0.161535
133	 0.156101
134	 0.153114
135	 0.137828
136	 0.142461
137	 0.153543
138	 0.140222
139	 0.133650
140	 0.137486
141	 0.125027
142	 0.110198
143	 0.126366
144	 0.140621
145	 0.140971
146	 0.135963
147	 0.130790
148	 0.122531
149	 0.119624
150	 0.128824
151	 0.126535
152	 0.131499
153	 0.132564
154	 0.125018
155	 0.133106
156	 0.125328
157	 0.144862
158	 0.162593
159	 0.183152
160	 0.201135
161	 0.189649
162	 0.179431
163	 0.188632
164	 0.184982
165	 0.200014
166	 0.195678
167	 0.192117
168	 0.203046
169	 0.213183
170	 0.225096
171	 0.259088
172	 0.246389
173	 0.229087
174	 0.220416
175	 0.224078
176	 0.218935
177	 0.198112
178	 0.206370
179	 0.217730
180	 0.222589
181	 0.224611
182	 0.221793
183	 0.218344
184	 0.254057
185	 0.257044
186	 0.250176
187	 0.256883
188	 0.286490
189	 0.300827
190	 0.296454
191	 0.290352
192	 0.285278
193	 0.286542
194	 0.296869
195	 0.298514
196	 0.301156
197	 0.305253
198	 0.306253
199	 0.317228
200	 0.333237
201	 0.324670
202	 0.322519
203	 0.330613
204	 0.324159
205	 0.318424
206	 0.307330
207	 0.303342
208	 0.308892
209	 0.308907
210	 0.296497
211	 0.299595
212	 0.290280
213	 0.291797
214	 0.299001
215	 0.281697
216	 0.266349
217	 0.262780
218	 0.273223
219	 0.282796
220	 0.274199
221	 0.282858
222	 0.289758
223	 0.298211
224	 0.276423
225	 0.264053
226	 0.266918
227	 0.251798
228	 0.236699
229	 0.252407
230	 0.259817
231	 0.243047
232	 0.229210
233	 0.239526
234	 0.258382
235	 0.269413
236	 0.262136
237	 0.264898
238	 0.255489
239	 0.262550
240	 0.260631
241	 0.276124
242	 0.268251
243	 0.259482
244	 0.254302
245	 0.268744
246	 0.258916
247	 0.271087
248	 0.278169
249	 0.282012
250	 0.277252
251	 0.280520
252	 0.281704
253	 0.271541
254	 0.283750
